ReTr(Lx),ReTr(Ly),ImTr(Lx),ImTr(Ly)
0.488575,-0.407722,null,null,null
-0.147396,null,0.155353,null,null
0.56046,-0.354949,null,null,null
-0.419644,null,0.283717,null,null
0.707835,-0.285197,null,null,null
-0.433629,null,0.0535105,null,null
0.76511,-0.222527,null,null,null
-0.315879,null,0.0257763,null,null
0.790265,-0.294857,null,null,null
-0.286517,null,0.152942,null,null
0.875915,-0.398595,null,null,null
-0.403141,null,0.099359,null,null
0.71216,-0.396128,null,null,null
-0.180075,null,0.114389,null,null
0.61943,-0.435369,null,null,null
-0.203116,null,0.123768,null,null
0.58175,-0.485717,null,null,null
-0.092074,null,-0.0359728,null,null
0.524835,-0.66286,null,null,null
-0.22693,null,-0.251653,null,null
0.587615,-0.60886,null,null,null
-0.270422,null,-0.103294,null,null
0.186323,-0.830245,null,null,null
-0.229309,null,0.0663505,null,null
0.176137,-0.478442,null,null,null
-0.242453,null,0.115132,null,null
0.292505,-0.645405,null,null,null
-0.246888,null,0.191295,null,null
0.0169956,-0.546935,null,null,null
-0.176682,null,0.072723,null,null
0.129409,-0.6896,null,null,null
-0.109169,null,0.00523875,null,null
0.113312,-0.62879,null,null,null
-0.0831715,null,0.008891,null,null
0.0195078,-0.72141,null,null,null
0.230248,null,-0.00239215,null,null
0.0726285,-0.411849,null,null,null
0.230618,null,-0.0481633,null,null
0.083975,-0.52676,null,null,null
0.161057,null,0.25368,null,null
0.0521925,-0.480529,null,null,null
0.079499,null,0.261999,null,null
0.0459928,-0.463255,null,null,null
-0.135879,null,0.399397,null,null
0.34834,-0.361752,null,null,null
0.06619,null,0.0931285,null,null
0.219702,-0.412504,null,null,null
-0.113497,null,0.155099,null,null
0.161442,-0.185826,null,null,null
-0.089944,null,0.114533,null,null
0.059037,-0.076961,null,null,null
-0.191994,null,0.204659,null,null
-0.00838105,-0.112537,null,null,null
-0.156763,null,0.217917,null,null
-0.054258,-0.212894,null,null,null
-0.214727,null,0.0766325,null,null
-0.12653,-0.129161,null,null,null
-0.192367,null,0.053595,null,null
0.0356563,-0.510215,null,null,null
0.0357305,null,-0.0543425,null,null
-0.130034,-0.10245,null,null,null
0.0027202,null,-0.0690355,null,null
0.104823,-0.0680075,null,null,null
-0.121741,null,-0.311706,null,null
0.109604,-0.083071,null,null,null
-0.083712,null,-0.143575,null,null
0.340284,-0.117426,null,null,null
-0.194133,null,-0.174032,null,null
0.243434,-0.196824,null,null,null
-0.274828,null,0.14753,null,null
0.163706,-0.335506,null,null,null
-0.0365,null,-0.0122621,null,null
0.285905,-0.327882,null,null,null
-0.257825,null,-0.261402,null,null
0.5062,-0.134685,null,null,null
-0.382306,null,-0.103178,null,null
0.495731,-0.182937,null,null,null
-0.52843,null,0.0174435,null,null
0.497005,-0.37265,null,null,null
-0.56845,null,-0.098697,null,null
0.288892,-0.193541,null,null,null
-0.616655,null,-0.297393,null,null
0.53031,-0.337047,null,null,null
-0.54715,null,-0.280695,null,null
0.307096,-0.23472,null,null,null
-0.465987,null,-0.380039,null,null
0.347618,-0.212806,null,null,null
-0.59926,null,-0.190158,null,null
0.365563,-0.373605,null,null,null
-0.512415,null,-0.213226,null,null
0.54712,-0.329051,null,null,null
-0.543225,null,-0.58671,null,null
0.54712,-0.329051,null,null,null
-0.543225,null,-0.58671,null,null
0.54712,-0.329051,null,null,null
-0.543225,null,-0.58671,null,null
0.245569,-0.146327,null,null,null
-0.274862,null,-0.65459,null,null
0.207273,-0.207525,null,null,null
-0.393548,null,-0.476089,null,null
0.107968,-0.197199,null,null,null
-0.398094,null,-0.334464,null,null
-0.178432,-0.25638,null,null,null
-0.391579,null,-0.50175,null,null
-0.103808,-0.0199495,null,null,null
-0.385281,null,-0.107181,null,null
0.14747,-0.000191873,null,null,null
-0.375852,null,-0.340015,null,null
0.227035,-0.0259551,null,null,null
-0.365534,null,-0.125258,null,null
0.11697,0.156205,null,null,null
-0.39435,null,-0.274977,null,null
0.11697,0.156205,null,null,null
-0.39435,null,-0.274977,null,null
0.120488,0.071206,null,null,null
-0.51839,null,-0.228284,null,null
0.074403,0.05544,null,null,null
-0.502605,null,-0.134369,null,null
0.0734925,0.192385,null,null,null
-0.380385,null,-0.292681,null,null
0.0734925,0.192385,null,null,null
-0.380385,null,-0.292681,null,null
-0.0596575,0.140668,null,null,null
-0.421315,null,-0.205739,null,null
0.0283258,0.226841,null,null,null
-0.46749,null,-0.218473,null,null
0.098328,-0.086828,null,null,null
-0.250057,null,-0.336637,null,null
0.104407,-0.0112614,null,null,null
-0.216321,null,-0.58289,null,null
0.266006,0.077805,null,null,null
-0.481304,null,-0.443744,null,null
0.232606,0.0926125,null,null,null
-0.242137,null,-0.333593,null,null
0.214356,0.242495,null,null,null
-0.127685,null,-0.54949,null,null
0.320831,0.387462,null,null,null
-0.315345,null,-0.321417,null,null
0.335908,0.292909,null,null,null
-0.336935,null,-0.224917,null,null
0.0111944,0.35055,null,null,null
-0.326047,null,-0.191717,null,null
0.105765,0.185168,null,null,null
-0.403772,null,-0.147077,null,null
0.0714545,0.177413,null,null,null
-0.305822,null,-0.212147,null,null
-0.0698585,0.159019,null,null,null
-0.306878,null,-0.260636,null,null
-0.0656635,0.197847,null,null,null
-0.58076,null,-0.268648,null,null
-0.0584055,0.389347,null,null,null
-0.458863,null,-0.128553,null,null
-0.287886,0.0685785,null,null,null
-0.322588,null,-0.313055,null,null
-0.465279,-0.0629155,null,null,null
-0.312192,null,-0.31063,null,null
-0.195625,-0.00448589,null,null,null
-0.307499,null,-0.238036,null,null
-0.300776,0.0198642,null,null,null
-0.304138,null,-0.413166,null,null
-0.20554,-0.285206,null,null,null
-0.31013,null,-0.409912,null,null
-0.52102,-0.443868,null,null,null
-0.0524125,null,-0.554865,null,null
-0.163998,-0.087384,null,null,null
-0.333434,null,-0.770525,null,null
-0.340158,-0.058423,null,null,null
-0.300909,null,-0.76136,null,null
-0.384501,-0.0878445,null,null,null
-0.292497,null,-0.462917,null,null
-0.430496,-0.060796,null,null,null
-0.40163,null,-0.61277,null,null
-0.315745,-0.285182,null,null,null
-0.400415,null,-0.75414,null,null
-0.520185,0.0580245,null,null,null
-0.427912,null,-0.72596,null,null
-0.410482,-0.135542,null,null,null
-0.452098,null,-0.90289,null,null
-0.483325,-0.206381,null,null,null
-0.298799,null,-0.567505,null,null
-0.283889,-0.116368,null,null,null
-0.2679,null,-0.445546,null,null
-0.110661,-0.315657,null,null,null
-0.471013,null,-0.372306,null,null
-0.240566,-0.0955135,null,null,null
-0.422306,null,-0.431331,null,null
-0.169833,-0.0983635,null,null,null
-0.452317,null,-0.35648,null,null
-0.367389,-0.198721,null,null,null
-0.679505,null,-0.651565,null,null
-0.367389,-0.198721,null,null,null
-0.679505,null,-0.651565,null,null
-0.313142,-0.156092,null,null,null
-0.410309,null,-0.537115,null,null
-0.260757,-0.319307,null,null,null
-0.586065,null,-0.777865,null,null
-0.495269,-0.599765,null,null,null
-0.54564,null,-0.54252,null,null
-0.377167,-0.217278,null,null,null
-0.529035,null,-0.58285,null,null
-0.417171,-0.071268,null,null,null
-0.547135,null,-0.380039,null,null
-0.51761,-0.158656,null,null,null
-0.69681,null,-0.654425,null,null
-0.19461,-0.332736,null,null,null
-0.752525,null,-0.476935,null,null
-0.293128,-0.15547,null,null,null
-0.740385,null,-0.70254,null,null
-0.198841,0.147652,null,null,null
-0.719765,null,-0.424951,null,null
-0.383219,0.0594655,null,null,null
-0.52229,null,-0.441186,null,null
-0.429994,0.0327943,null,null,null
-0.56393,null,-0.354944,null,null
-0.515075,0.103332,null,null,null
-0.682455,null,-0.224279,null,null
-0.297543,0.118382,null,null,null
-0.577515,null,0.0714945,null,null
-0.4801,-0.0299959,null,null,null
-0.614915,null,0.283095,null,null
0.0646195,-0.0382909,null,null,null
-0.716085,null,0.239084,null,null
-0.330668,-0.0424452,null,null,null
-0.82189,null,0.19154,null,null
-0.158773,-0.0773425,null,null,null
-0.738315,null,0.594995,null,null
0.0102005,-0.129033,null,null,null
-0.467671,null,0.542145,null,null
0.00998755,-0.19619,null,null,null
-0.45076,null,0.59858,null,null
0.0286256,-0.145606,null,null,null
-0.193057,null,0.785505,null,null
0.311592,-0.06968,null,null,null
-0.391087,null,0.64557,null,null
0.334833,0.164933,null,null,null
-0.6333,null,0.627235,null,null
0.109865,-0.0933115,null,null,null
-0.562615,null,0.848145,null,null
0.141026,-0.348185,null,null,null
-0.211253,null,0.53293,null,null
0.69378,0.053211,null,null,null
-0.384157,null,0.52727,null,null
0.483473,-0.0228906,null,null,null
-0.331622,null,0.295461,null,null
0.316635,-0.273123,null,null,null
-0.50825,null,0.403917,null,null
0.237061,0.093149,null,null,null
-0.56623,null,0.55499,null,null
0.375453,-0.176427,null,null,null
-0.399672,null,0.430765,null,null
0.21631,-0.124383,null,null,null
-0.494219,null,0.53038,null,null
0.203544,-0.106716,null,null,null
-0.59313,null,0.57805,null,null
0.203544,-0.106716,null,null,null
-0.59313,null,0.57805,null,null
0.164377,-0.0417678,null,null,null
-0.53223,null,0.326028,null,null
0.359743,-0.103309,null,null,null
-0.54855,null,0.293928,null,null
0.509055,-0.389416,null,null,null
-0.70391,null,0.410427,null,null
0.399522,-0.196177,null,null,null
-0.438408,null,0.314781,null,null
0.356318,-0.326279,null,null,null
-0.443449,null,0.341821,null,null
0.099578,-0.407093,null,null,null
-0.338652,null,0.466276,null,null
0.110837,-0.243147,null,null,null
-0.440204,null,0.648335,null,null
0.20716,-0.028517,null,null,null
-0.157826,null,0.67348,null,null
0.226128,-0.129095,null,null,null
0.0413106,null,0.410867,null,null
0.338958,-0.126247,null,null,null
-0.0527035,null,0.435038,null,null
0.409486,0.0781045,null,null,null
0.186195,null,0.410973,null,null
0.209095,0.0254217,null,null,null
-0.0430257,null,0.328085,null,null
0.319433,-0.056823,null,null,null
0.133572,null,0.508565,null,null
0.333321,-0.090999,null,null,null
0.207177,null,0.523305,null,null
0.400267,-0.130465,null,null,null
0.0732075,null,0.366055,null,null
0.162833,-0.218822,null,null,null
0.175683,null,0.540195,null,null
0.114784,-0.117156,null,null,null
0.155632,null,0.56922,null,null
0.37246,-0.328944,null,null,null
0.0660555,null,0.283294,null,null
0.63297,-0.111638,null,null,null
0.229519,null,0.423939,null,null
0.75058,-0.094613,null,null,null
0.054594,null,0.648125,null,null
0.592895,-0.154047,null,null,null
0.259317,null,0.672665,null,null
0.610035,-0.147981,null,null,null
0.205852,null,0.55238,null,null
0.75211,-0.236907,null,null,null
0.063014,null,0.69336,null,null
0.61262,-0.0964765,null,null,null
-0.106024,null,0.68931,null,null
0.82365,-0.3253,null,null,null
-0.153972,null,0.763875,null,null
0.68176,-0.349565,null,null,null
-0.120596,null,0.746305,null,null
0.551115,-0.227248,null,null,null
-0.1099,null,0.65989,null,null
0.369965,-0.106414,null,null,null
-0.15204,null,0.631505,null,null
0.50933,-0.0348889,null,null,null
0.0266285,null,0.78025,null,null
0.478415,-0.128112,null,null,null
0.330201,null,0.72984,null,null
0.611745,-0.0137065,null,null,null
-0.0245449,null,0.73082,null,null
0.580715,-0.126337,null,null,null
-0.086481,null,0.639855,null,null
0.580715,-0.126337,null,null,null
-0.086481,null,0.639855,null,null
0.53075,0.171572,null,null,null
-0.0431512,null,0.496402,null,null
0.65092,-0.00427517,null,null,null
0.02298,null,0.440038,null,null
0.75213,0.00255362,null,null,null
-0.0654595,null,0.668595,null,null
0.85515,0.0155172,null,null,null
-0.272689,null,0.63909,null,null
0.79095,-0.242121,null,null,null
-0.445571,null,0.670085,null,null
0.655195,-0.306366,null,null,null
-0.279191,null,0.55482,null,null
0.330127,-0.249328,null,null,null
-0.198495,null,0.471428,null,null
0.59988,-0.429821,null,null,null
-0.318453,null,0.389197,null,null
0.54742,-0.290345,null,null,null
-0.344322,null,0.395301,null,null
0.9226,-0.392547,null,null,null
-0.247251,null,0.439582,null,null
0.754825,-0.376417,null,null,null
-0.108562,null,0.405174,null,null
0.47972,-0.459286,null,null,null
-0.297324,null,0.276031,null,null
0.521875,-0.62604,null,null,null
-0.19288,null,0.13635,null,null
0.479352,-0.436319,null,null,null
-0.315287,null,0.0885425,null,null
0.254026,-0.345432,null,null,null
-0.225697,null,0.056122,null,null
0.494401,-0.240598,null,null,null
-0.314254,null,0.162525,null,null
0.387819,-0.478109,null,null,null
-0.180696,null,0.079388,null,null
0.257976,-0.53704,null,null,null
-0.246061,null,0.182881,null,null
0.22812,-0.599415,null,null,null
-0.349015,null,0.218707,null,null
0.226346,-0.426104,null,null,null
-0.341914,null,0.0100439,null,null
0.080789,-0.402423,null,null,null
-0.447179,null,0.169039,null,null
0.244242,-0.785825,null,null,null
-0.414044,null,0.0150662,null,null
0.123892,-0.766395,null,null,null
-0.421681,null,0.0988265,null,null
0.205892,-0.634855,null,null,null
-0.368864,null,-0.034869,null,null
0.375443,-0.33583,null,null,null
-0.212967,null,0.0930285,null,null
0.377211,-0.41921,null,null,null
-0.298378,null,0.0119708,null,null
0.452871,-0.52662,null,null,null
-0.238023,null,-0.115151,null,null
0.266757,-0.554485,null,null,null
-0.544425,null,0.089216,null,null
0.12302,-0.442802,null,null,null
-0.493198,null,0.262844,null,null
0.081532,-0.243831,null,null,null
-0.429127,null,0.347141,null,null
0.0778765,-0.347943,null,null,null
-0.54629,null,0.156136,null,null
0.0680205,-0.297017,null,null,null
-0.53493,null,0.479189,null,null
0.0680205,-0.297017,null,null,null
-0.53493,null,0.479189,null,null
-0.112273,-0.397224,null,null,null
-0.8261,null,0.314391,null,null
-0.0735105,-0.222981,null,null,null
-0.53605,null,0.21363,null,null
0.303473,-0.225078,null,null,null
-0.744205,null,0.259018,null,null
0.192419,-0.21056,null,null,null
-0.730745,null,0.412009,null,null
0.259201,-0.176625,null,null,null
-0.46081,null,0.271983,null,null
0.236651,0.0220637,null,null,null
-0.58521,null,0.332943,null,null
0.0746775,-0.000813455,null,null,null
-0.74956,null,0.163095,null,null
0.088081,0.00539955,null,null,null
-0.686895,null,-0.0633175,null,null
0.058702,-0.23221,null,null,null
-0.75014,null,0.085552,null,null
-0.066065,-0.0898135,null,null,null
-0.58475,null,-0.158634,null,null
0.261768,-0.0166925,null,null,null
-0.80471,null,0.0437035,null,null
0.0449851,-0.226017,null,null,null
-0.648785,null,0.201214,null,null
0.091608,-0.16568,null,null,null
-0.684445,null,-0.127746,null,null
0.209464,-0.216494,null,null,null
-0.626055,null,-0.12398,null,null
-0.078012,-0.158535,null,null,null
-0.647,null,-0.193593,null,null
-0.134437,-0.153374,null,null,null
-0.653965,null,-0.202135,null,null
-0.133617,-0.0024465,null,null,null
-0.414643,null,-0.53353,null,null
0.0972355,-0.147105,null,null,null
-0.478276,null,-0.223305,null,null
0.159403,-0.13709,null,null,null
-0.55365,null,-0.114942,null,null
0.155705,-0.135386,null,null,null
-0.416681,null,-0.336255,null,null
0.155705,-0.135386,null,null,null
-0.416681,null,-0.336255,null,null
0.128882,0.0567275,null,null,null
-0.271962,null,-0.319808,null,null
-0.153099,0.0469234,null,null,null
-0.179361,null,-0.362138,null,null
-0.153099,0.0469234,null,null,null
-0.179361,null,-0.362138,null,null
-0.0310678,0.091389,null,null,null
-0.179113,null,-0.212195,null,null
0.0289971,-0.139329,null,null,null
-0.269227,null,-0.331713,null,null
0.276476,-0.146339,null,null,null
0.00749735,null,0.0747605,null,null
0.0978405,0.0134875,null,null,null
-0.123149,null,-0.11768,null,null
0.370412,0.242752,null,null,null
0.112128,null,-0.0126465,null,null
-0.0106947,0.172256,null,null,null
-0.0268675,null,-0.271819,null,null
-0.141316,0.275873,null,null,null
0.0284106,null,-0.0205269,null,null
-0.0417146,-0.066102,null,null,null
0.071708,null,-0.0881215,null,null
0.417115,-0.108199,null,null,null
-0.294411,null,-0.0314135,null,null
0.42373,-0.105025,null,null,null
-0.155427,null,-0.129577,null,null
0.445802,0.038123,null,null,null
-0.16004,null,-0.0726645,null,null
0.566015,0.261736,null,null,null
-0.062978,null,-0.0412284,null,null
0.701905,0.0303611,null,null,null
-0.0461552,null,0.079071,null,null
0.305893,0.315225,null,null,null
-0.196616,null,-0.114004,null,null
0.456908,0.59841,null,null,null
-0.0705955,null,-0.0611855,null,null
0.425708,0.39701,null,null,null
-0.199916,null,-0.275881,null,null
0.261385,0.332004,null,null,null
-0.162383,null,-0.279143,null,null
0.60158,0.414787,null,null,null
0.025812,null,-0.0586615,null,null
0.614875,0.512815,null,null,null
-0.15275,null,0.0170334,null,null
0.445959,0.572425,null,null,null
-0.0384995,null,-0.096035,null,null
0.445959,0.572425,null,null,null
-0.0384995,null,-0.096035,null,null
0.655375,0.154455,null,null,null
0.0679625,null,0.0129384,null,null
0.78452,0.173251,null,null,null
0.0364452,null,-0.130045,null,null
0.490144,-0.00602765,null,null,null
-0.0203149,null,-0.015308,null,null
0.469387,-0.101978,null,null,null
-0.147834,null,0.067193,null,null
0.417185,-0.0771065,null,null,null
-0.079569,null,-0.196088,null,null
0.73154,-0.0128268,null,null,null
-0.185472,null,-0.218022,null,null
0.59853,0.164173,null,null,null
0.0693265,null,-0.13141,null,null
0.303998,-0.0872415,null,null,null
-0.0869655,null,-0.213562,null,null
0.0439606,-0.25249,null,null,null
0.166991,null,-0.137344,null,null
0.0128906,-0.123981,null,null,null
0.431961,null,-0.269647,null,null
0.121303,-0.100249,null,null,null
0.138212,null,-0.0147635,null,null
0.141801,0.0065696,null,null,null
0.0443918,null,-0.37282,null,null
0.158152,-0.291831,null,null,null
0.0283606,null,-0.331456,null,null
0.21868,-0.207265,null,null,null
0.0183998,null,-0.264237,null,null
0.257144,-0.453522,null,null,null
-0.0846775,null,-0.00103457,null,null
-0.00325972,-0.305939,null,null,null
-0.146953,null,-0.300866,null,null
-0.0266017,-0.249996,null,null,null
-0.15901,null,-0.216635,null,null
-0.116273,-0.277742,null,null,null
-0.225386,null,-0.145861,null,null
0.0531765,-0.177979,null,null,null
-0.058595,null,-0.0377876,null,null
-0.0162057,0.085764,null,null,null
0.0141759,null,-0.0338654,null,null
0.0960185,0.0334574,null,null,null
-0.151576,null,0.255113,null,null
-0.00041906,0.101011,null,null,null
-0.134476,null,0.229439,null,null
0.280002,0.0701075,null,null,null
0.19041,null,0.5822,null,null
0.280002,0.0701075,null,null,null
0.19041,null,0.5822,null,null
0.234363,-0.0352573,null,null,null
0.108726,null,0.419158,null,null
0.198918,0.093847,null,null,null
-0.086354,null,0.166595,null,null
0.251101,0.0920855,null,null,null
0.0977195,null,-0.0274661,null,null
0.252144,0.285471,null,null,null
-0.101293,null,0.123916,null,null
0.35595,0.303237,null,null,null
-0.201566,null,0.298938,null,null
0.163878,0.221543,null,null,null
-0.091328,null,-0.0318849,null,null
0.055264,0.54783,null,null,null
-0.174409,null,-0.0745805,null,null
0.0275987,0.412969,null,null,null
-0.051451,null,-0.068278,null,null
-0.162638,0.481281,null,null,null
-0.155457,null,0.0285174,null,null
-0.196925,0.352959,null,null,null
-0.241804,null,0.382375,null,null
-0.18493,0.342934,null,null,null
-0.0840315,null,0.150394,null,null
-0.311684,0.156147,null,null,null
-0.202208,null,0.144956,null,null
-0.0473705,0.238872,null,null,null
-0.058053,null,0.0310992,null,null
-0.00944555,0.365696,null,null,null
0.0901795,null,0.325201,null,null
-0.215847,0.460253,null,null,null
-0.127945,null,0.385223,null,null
-0.028187,0.401688,null,null,null
-0.134709,null,0.472443,null,null
-0.125346,0.372402,null,null,null
-0.141115,null,0.557165,null,null
-0.274921,0.318285,null,null,null
-0.109095,null,0.414494,null,null
-0.0110356,0.355641,null,null,null
0.0497025,null,0.264194,null,null
0.023997,0.243053,null,null,null
-0.202384,null,0.158821,null,null
-0.024204,0.261787,null,null,null
-0.141253,null,0.115065,null,null
-0.237828,0.251458,null,null,null
-0.221719,null,0.094857,null,null
-0.234074,0.275599,null,null,null
-0.091734,null,0.0326367,null,null
-0.421512,0.52571,null,null,null
0.137934,null,0.0079142,null,null
-0.389132,0.349366,null,null,null
0.145075,null,0.0214247,null,null
-0.212803,0.030617,null,null,null
0.210107,null,-0.105941,null,null
0.105996,0.0423687,null,null,null
0.18662,null,-0.229476,null,null
0.0293767,0.165773,null,null,null
0.105969,null,0.153893,null,null
-0.0805155,0.056385,null,null,null
0.375706,null,-0.094922,null,null
0.0653895,0.164616,null,null,null
-0.0146749,null,0.0094916,null,null
0.0737225,-0.0180857,null,null,null
-0.0869575,null,-0.214004,null,null
0.0479836,-0.171481,null,null,null
-0.150558,null,-0.126425,null,null
-0.052087,-0.224385,null,null,null
-0.0366194,null,-0.132293,null,null
0.121557,0.0439438,null,null,null
-0.0349924,null,-0.139084,null,null
0.278847,-0.025017,null,null,null
-0.152555,null,-0.150717,null,null
0.326371,0.0309833,null,null,null
-0.171937,null,-0.0310404,null,null
-0.151489,0.29448,null,null,null
-0.0453365,null,0.0795255,null,null
-0.222904,0.347544,null,null,null
0.119871,null,-0.051003,null,null
-0.222904,0.347544,null,null,null
0.119871,null,-0.051003,null,null
-0.0045803,0.05436,null,null,null
-0.141269,null,-0.224338,null,null
0.052585,0.086067,null,null,null
-0.265492,null,-0.316924,null,null
-0.148995,0.0583265,null,null,null
-0.301531,null,-0.307515,null,null
-0.0763705,0.165653,null,null,null
-0.106316,null,-0.372301,null,null
-0.19559,0.0458276,null,null,null
-0.023356,null,-0.269504,null,null
-0.147948,-0.14679,null,null,null
0.063587,null,-0.232728,null,null
-0.05437,-0.248834,null,null,null
0.121495,null,-0.279761,null,null
-0.238452,-0.0648905,null,null,null
-0.00169816,null,-0.199447,null,null
-0.148971,0.09793,null,null,null
0.089382,null,-0.295633,null,null
-0.018027,0.098928,null,null,null
-0.0434413,null,-0.329302,null,null
-0.302952,-0.207755,null,null,null
-0.202328,null,-0.376574,null,null
-0.125951,0.0802105,null,null,null
-0.286372,null,-0.325717,null,null
-0.216165,0.088416,null,null,null
-0.249074,null,-0.262707,null,null
-0.170814,0.110993,null,null,null
-0.232887,null,-0.058906,null,null
-0.1208,0.188305,null,null,null
-0.279083,null,-0.12244,null,null
0.0217318,0.144381,null,null,null
-0.22286,null,-0.119211,null,null
-0.0268898,-0.00358446,null,null,null
-0.158479,null,-0.267381,null,null
0.150269,0.00272439,null,null,null
-0.379794,null,-0.247492,null,null
0.167049,0.148967,null,null,null
-0.298318,null,-0.1653,null,null
0.218757,0.0765145,null,null,null
-0.326948,null,-0.120672,null,null
0.0867935,-0.0828875,null,null,null
-0.322546,null,-0.333536,null,null
0.199816,-0.15993,null,null,null
-0.194715,null,-0.257709,null,null
0.321321,-0.311904,null,null,null
-0.194347,null,-0.338928,null,null
0.246478,-0.116901,null,null,null
-0.233449,null,-0.176604,null,null
0.467131,-0.074825,null,null,null
-0.371889,null,-0.20878,null,null
0.377983,0.0359383,null,null,null
-0.586915,null,-0.077438,null,null
0.377983,0.0359383,null,null,null
-0.586915,null,-0.077438,null,null
0.60664,-0.162838,null,null,null
-0.32182,null,-0.278392,null,null
0.458734,-0.183241,null,null,null
-0.193504,null,-0.256472,null,null
0.326709,0.0349911,null,null,null
-0.277468,null,-0.130888,null,null
0.339442,0.106527,null,null,null
-0.308485,null,-0.124677,null,null
0.259428,-0.0767,null,null,null
-0.194316,null,-0.179617,null,null
0.297084,-0.223365,null,null,null
-0.087276,null,-0.0250736,null,null
0.241958,0.0333182,null,null,null
-0.0547185,null,-0.175347,null,null
0.07561,0.00262141,null,null,null
-0.112724,null,-0.078423,null,null
-0.0839495,-0.0561705,null,null,null
-0.051771,null,0.00601875,null,null
-0.133689,-0.18522,null,null,null
-0.264603,null,-0.32361,null,null
-0.242059,-0.310498,null,null,null
0.0164906,null,-0.42858,null,null
-0.0186168,-0.22423,null,null,null
-0.221325,null,-0.279832,null,null
0.297812,0.000508135,null,null,null
0.050304,null,-0.369172,null,null
0.329495,0.107085,null,null,null
-0.31159,null,-0.468907,null,null
0.38876,-0.073625,null,null,null
-0.615605,null,-0.141847,null,null
0.178963,-0.273796,null,null,null
-0.364557,null,-0.034412,null,null
0.32541,-0.298745,null,null,null
-0.226804,null,-0.415525,null,null
0.494212,-0.339189,null,null,null
-0.283298,null,-0.331879,null,null
0.351492,-0.36158,null,null,null
-0.239148,null,-0.224709,null,null
0.141839,-0.337093,null,null,null
-0.172206,null,-0.179979,null,null
0.0865055,-0.258133,null,null,null
-0.184353,null,-0.104308,null,null
0.201133,-0.351529,null,null,null
-0.290654,null,-0.194916,null,null
0.449589,-0.37233,null,null,null
-0.332224,null,0.091146,null,null
0.380891,-0.146953,null,null,null
-0.336315,null,-0.0208901,null,null
0.371885,-0.243024,null,null,null
-0.180033,null,-0.0057711,null,null
0.410108,-0.327628,null,null,null
-0.349787,null,-0.0240908,null,null
0.400297,0.12316,null,null,null
-0.394199,null,-0.139435,null,null
0.457728,-0.0681995,null,null,null
-0.265776,null,-0.157972,null,null
0.60755,0.138477,null,null,null
-0.166374,null,-0.219802,null,null
0.803425,0.0269428,null,null,null
-0.164277,null,-0.266105,null,null
0.61,-0.304702,null,null,null
-0.182564,null,-0.24051,null,null
0.61,-0.304702,null,null,null
-0.182564,null,-0.24051,null,null
0.469158,-0.0782145,null,null,null
-0.385649,null,-0.352857,null,null
0.671735,-0.2243,null,null,null
-0.339029,null,-0.252868,null,null
0.297237,-0.27617,null,null,null
-0.0427139,null,-0.457969,null,null
0.297237,-0.27617,null,null,null
-0.0427139,null,-0.457969,null,null
0.297237,-0.27617,null,null,null
-0.0427139,null,-0.457969,null,null
0.474373,-0.281046,null,null,null
-0.335286,null,-0.185677,null,null
0.636385,-0.268768,null,null,null
-0.324003,null,-0.419518,null,null
0.547335,-0.584695,null,null,null
-0.277012,null,-0.540865,null,null
0.63465,-0.303022,null,null,null
-0.360189,null,-0.607205,null,null
0.326709,-0.578445,null,null,null
-0.315252,null,-0.648935,null,null
0.326709,-0.578445,null,null,null
-0.315252,null,-0.648935,null,null
0.380414,-0.495336,null,null,null
-0.6093,null,-0.451114,null,null
0.350803,-0.438849,null,null,null
-0.59971,null,-0.62011,null,null
0.350803,-0.438849,null,null,null
-0.59971,null,-0.62011,null,null
0.350803,-0.438849,null,null,null
-0.59971,null,-0.62011,null,null
0.17058,-0.287648,null,null,null
-0.698605,null,-0.252948,null,null
0.516795,-0.239723,null,null,null
-0.825475,null,-0.401046,null,null
0.570495,-0.124692,null,null,null
-0.14271,null,-0.579455,null,null
0.261805,-0.345573,null,null,null
-0.403871,null,-0.65668,null,null
0.336429,0.131626,null,null,null
-0.331211,null,-0.602155,null,null
0.187494,-0.00255667,null,null,null
-0.313549,null,-0.496141,null,null
0.120406,0.064094,null,null,null
-0.351032,null,-0.254763,null,null
0.245365,-0.256568,null,null,null
-0.482075,null,-0.216253,null,null
-0.0347119,-0.0511085,null,null,null
-0.468446,null,-0.109468,null,null
0.104435,0.00215633,null,null,null
-0.453218,null,-0.272513,null,null
-0.057778,-0.122274,null,null,null
-0.636135,null,-0.279399,null,null
-0.0848705,-0.068904,null,null,null
-0.24364,null,-0.10839,null,null
-0.200866,-0.051908,null,null,null
-0.423807,null,-0.162691,null,null
-0.099514,0.20963,null,null,null
-0.524465,null,-0.054512,null,null
-0.0389531,0.220091,null,null,null
-0.459321,null,0.0318744,null,null
-0.155426,0.13065,null,null,null
-0.512075,null,0.0821045,null,null
0.0905655,0.339407,null,null,null
-0.507985,null,0.067941,null,null
0.26701,0.534425,null,null,null
-0.28602,null,0.0388648,null,null
0.389605,0.417366,null,null,null
-0.219589,null,0.121396,null,null
0.343938,0.52312,null,null,null
-0.120401,null,0.135358,null,null
0.123777,0.139809,null,null,null
-0.116503,null,0.118185,null,null
0.465468,0.333942,null,null,null
-0.0882095,null,0.182849,null,null
0.221064,0.296337,null,null,null
-0.100638,null,0.374266,null,null
