t,deltaS
1771,-0.02405
1772,0.06281
1773,-0.1354
1774,-0.04421
1775,0.08112
1776,0.229
1777,-0.06362
1778,0.1303
1779,-0.1331
1780,-0.01835
1781,-0.1201
1782,0.1333
1783,0.06686
1784,0.01507
1785,0.01243
1786,0.1697
1787,0.04994
1788,-0.1405
1789,0.0499
1790,-0.09719
1791,0.1093
1792,-0.001387
1793,-0.03737
1794,0.004796
1795,0.1065
1796,0.06667
1797,-0.03542
1798,-0.3284
1799,0.01922
1800,-0.1034
1801,0.04895
1802,0.05245
1803,-0.1567
1804,0.06809
1805,0.02632
1806,0.05217
1807,0.0673
1808,0.02715
1809,0.1005
1810,0.1761
1811,-0.1601
1812,-0.08781
1813,0.06351
1814,-0.07644
1815,0.08469
1816,-0.03665
1817,-0.01922
1818,0.1025
1819,0.002662
1820,0.03374
1821,0.01378
1822,-0.09691
1823,-0.03439
1824,0.1419
1825,-0.01082
1826,0.00597
1827,-0.285
1828,0.134
1829,-0.01725
1830,-0.07771
1831,-0.03885
1832,-0.1657
1833,0.1141
1834,-0.008326
1835,-0.0304
1836,0.1227
1837,-0.04041
1838,-0.1027
1839,-0.06261
1840,0.004967
1841,0.008898
1842,-0.03469
1843,0.1237
1844,-0.1035
1845,0.06232
1846,0.09918
1847,0.0615
1848,0.1138
1849,-0.2582
1850,0.1187
1851,-0.2892
1852,0.01104
1853,-0.108
1854,0.1159
1855,0.06872
1856,-0.09077
1857,0.1162
1858,-0.03424
1859,-0.1743
1860,0.03233
1861,0.0318
1862,-0.07225
1863,-0.01318
1864,0.2199
1865,-0.05492
1866,0.1179
1867,-0.07576
1868,0.08769
1869,-0.1563
1870,-0.07201
1871,0.02877
1872,0.09684
1873,-0.09685
1874,0.01002
1875,0.0006184
1876,0.1
1877,0.0795
1878,0.1769
1879,0.007781
1880,0.006338
1881,0.1124
1882,-0.02106
1883,0.04109
1884,0.1267
1885,-0.03103
1886,-0.07314
1887,0.02453
1888,-0.1601
1889,0.1049
1890,-0.2363
1891,0.2342
1892,-0.004101
1893,-0.05667
1894,-0.03138
1895,-0.06432
1896,-0.08079
1897,-0.1966
1898,0.146
1899,0.1443
1900,0.09692
1901,-0.2575
1902,-0.09132
1903,0.06086
1904,-0.03247
1905,0.2287
1906,0.05508
1907,0.07754
1908,0.04877
1909,0.1033
1910,-0.03287
1911,-0.05705
1912,-0.02578
1913,0.08723
1914,-0.1349
1915,-0.02447
1916,0.01948
1917,0.07349
1918,0.154
1919,-0.02702
1920,0.1564
1921,0.0334
1922,0.02387
1923,-0.206
1924,-0.05496
1925,-0.01728
1926,0.007211
1927,-0.008405
1928,0.06888
1929,-0.1444
1930,0.1482
1931,-0.07028
1932,0.07938
1933,-0.1262
1934,0.01075
1935,0.03685
1936,-0.1928
1937,0.1558
1938,-0.02993
1939,-0.03255
1940,0.02969
1941,-0.06885
1942,0.01976
1943,-0.05496
1944,0.07316
1945,-0.02208
1946,0.1577
1947,-0.1084
1948,-0.1543
1949,0.03961
1950,-0.07266
1951,-0.06579
1952,-0.03548
1953,0.02478
1954,-0.1528
1955,0.07112
1956,-0.01582
1957,-0.1361
1958,0.1373
1959,-0.136
1960,0.01256
1961,0.1655
1962,0.1647
1963,0.08384
1964,-0.06819
1965,0.2488
1966,0.02291
1967,-0.05759
1968,0.02686
1969,0.1785
1970,-0.0273
1971,-0.066
1972,0.00834
1973,0.009363
1974,0.1149
1975,-0.09966
1976,0.05449
1977,-0.2311
1978,-0.1049
1979,0.2131
1980,-0.0437
1981,-0.02616
1982,-0.2117
1983,0.002239
1984,0.1679
1985,0.04171
1986,0.07964
1987,0.1678
1988,-0.007861
1989,0.06754
1990,0.1274
1991,-0.1445
1992,0.02875
1993,-0.03775
1994,0.08737
1995,0.2218
1996,-0.06965
1997,0.0642
1998,-0.2029
1999,0.1001
2000,-0.1072
2001,-0.1347
2002,-0.07978
2003,0.1414
2004,0.2366
2005,-0.1123
2006,-0.04371
2007,-0.005664
2008,-0.1573
2009,0.1599
2010,0.04818
2011,0.1277
2012,-0.02318
2013,-0.0344
2014,0.1356
2015,0.1437
2016,-0.00326
2017,0.03948
2018,0.101
2019,-0.03301
2020,-0.07874
2021,-0.1286
2022,-0.02425
2023,0.01135
2024,-0.1391
2025,0.0948
2026,0.1518
2027,0.1098
2028,0.1858
2029,-0.1269
2030,0.0304
2031,-0.01233
2032,-0.02223
2033,-0.02925
2034,0.1223
2035,-0.102
2036,0.05355
2037,-0.05914
2038,0.08208
2039,-0.111
2040,0.08918
2041,-0.1071
2042,-0.05034
2043,-0.2308
2044,0.0006663
2045,-0.08747
2046,0.1564
2047,-0.01427
2048,-0.08599
2049,-0.03248
2050,0.1226
2051,-0.07239
2052,0.03171
2053,0.04071
2054,-0.034
2055,0.05199
2056,-0.0331
2057,0.06636
2058,-0.007318
2059,-0.03447
2060,-0.1045
2061,-0.011
2062,0.1541
2063,0.04844
2064,0.03279
2065,-0.1981
2066,0.0116
2067,0.1041
2068,0.06194
2069,-0.02931
2070,0.04056
2071,0.1078
2072,0.03943
2073,0.03026
2074,-0.2471
2075,-0.01745
2076,-0.008553
2077,0.06905
2078,-0.251
2079,-0.06778
2080,0.2629
2081,0.02904
2082,0.119
2083,0.05424
2084,-0.1305
2085,0.1503
2086,-0.02193
2087,-0.1215
2088,0.08337
2089,0.1178
2090,-0.01798
2091,-0.1207
2092,0.01334
2093,-0.006371
2094,0.08757
2095,-0.06333
2096,-0.09061
2097,0.04133
2098,-0.1088
2099,-0.003441
2100,-0.1057
2101,-0.01082
2102,-0.1487
2103,-0.03699
2104,0.04273
2105,0.01265
2106,-0.03164
2107,0.01449
2108,-0.04369
2109,-0.0694
2110,-0.002262
2111,0.2123
2112,-0.146
2113,0.08349
2114,0.008468
2115,0.03735
2116,0.01101
2117,0.1226
2118,-0.003242
2119,-0.01653
2120,0.06966
2121,-0.007463
2122,0.05146
2123,0.06558
2124,0.1797
2125,0.05016
2126,-0.05492
2127,-0.03985
2128,0.1127
2129,-0.005531
2130,-0.05853
2131,-0.1246
2132,-0.03564
2133,0.106
2134,0.1624
2135,-0.143
2136,-0.1082
2137,-0.05417
2138,-0.1418
2139,0.05135
2140,-0.05886
2141,-0.2595
2142,0.1378
2143,-0.04321
2144,0.004652
2145,0.0689
2146,-0.05722
2147,0.02938
2148,0.1542
2149,-0.02531
2150,-0.1387
2151,-0.1084
2152,-0.02651
2153,0.1575
2154,-0.04263
2155,-0.07851
2156,-0.1417
2157,0.09238
2158,0.02505
2159,0.2145
2160,-0.1127
2161,0.06073
2162,-0.1279
2163,0.1691
2164,-0.04978
2165,0.1014
2166,0.03683
2167,-0.139
2168,0.0253
2169,0.07732
2170,0.04667
2171,-0.2783
2172,-0.09294
2173,-0.01888
2174,-0.04001
2175,0.05162
2176,0.1345
2177,-0.06018
2178,0.001757
2179,0.03965
2180,-0.04549
